Id,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp
12860,0,0,27,0,0
12861,0,0,15,1,0
12862,1,1,35,1,0
12863,0,0,25,1,1
12864,1,1,32,0,0
12865,0,0,24,1,1
12866,1,1,36,0,0
12867,1,0,22,0,1
12868,1,1,38,1,0
12869,0,0,29,0,0
12870,1,0,40,1,0
12871,1,1,37,0,0
12872,1,1,38,0,0
12873,1,1,35,1,1
12874,1,0,32,0,0
12875,1,1,38,0,0
12876,0,0,29,1,0
12877,1,0,41,1,0
12878,1,1,36,0,0
12879,1,1,30,0,0
12880,0,1,29,0,0
12881,0,0,26,0,0
12882,1,0,34,0,0
12883,0,0,25,0,1
12884,1,1,27,1,0
12885,0,0,18,0,0
12886,1,0,29,0,0
12887,1,1,34,0,1
12888,0,0,30,1,1
12889,1,0,40,1,0
12890,0,0,16,0,1
12891,1,0,29,0,1
12892,1,1,35,0,0
12893,1,1,37,1,0
12894,1,1,33,0,1
12895,1,0,32,1,0
12896,1,0,42,1,0
12897,1,1,36,0,0
12898,1,1,39,1,0
12899,1,0,40,0,0
12900,1,0,30,1,0
12901,1,1,33,0,1
12902,1,1,36,1,0
12903,1,1,37,1,0
12904,1,1,34,1,0
12905,1,1,39,0,0
12906,1,0,29,1,0
12907,0,0,29,0,0
12908,1,0,18,0,0
12909,1,1,36,1,0
12910,1,0,25,0,0
12911,1,1,36,1,0
12912,1,1,36,1,0
12913,1,1,30,1,0
12914,1,0,20,1,0
12915,1,1,37,1,0
12916,0,0,28,0,0
12917,0,0,22,0,1
12918,1,1,35,1,0
12919,1,0,41,1,0
12920,1,1,38,0,0
12921,1,1,35,0,0
12922,1,1,38,0,0
12923,1,1,34,0,0
12924,1,1,36,1,0
12925,0,0,18,0,1
12926,1,1,37,1,0
12927,1,1,36,0,0
12928,1,1,38,0,0
12929,0,0,25,0,0
12930,1,1,37,0,0
12931,1,1,32,0,1
12932,0,0,31,0,0
12933,1,1,37,1,0
12934,1,1,36,1,0
12935,1,1,38,1,0
12936,1,0,42,0,1
12937,0,0,31,1,0
12938,1,1,37,1,0
12939,1,0,39,1,0
12940,0,0,14,1,0
12941,1,1,37,1,0
12942,1,1,36,1,0
12943,1,1,38,1,0
12944,1,0,33,1,1
12945,1,0,41,1,0
12946,0,1,27,0,1
12947,1,1,35,1,0
12948,0,0,26,0,0
12949,1,0,41,1,0
12950,1,0,33,1,0
12951,1,0,34,1,0
12952,1,1,35,1,0
12953,1,0,27,1,0
12954,0,0,23,0,0
12955,0,0,15,1,0
12956,1,0,41,0,0
12957,0,0,27,1,1
12958,0,0,9,0,0
12959,0,0,8,1,0
12960,1,1,35,1,0
12961,0,0,25,0,1
12962,1,1,36,1,0
12963,1,1,38,1,0
12964,0,0,24,0,0
12965,1,1,36,1,0
12966,1,1,39,0,1
12967,1,0,33,1,0
12968,1,0,39,0,0
12969,1,0,29,1,0
12970,1,1,38,1,1
12971,1,0,26,1,0
12972,0,0,27,1,0
12973,0,0,29,0,1
12974,1,0,21,1,0
12975,1,1,35,0,0
12976,0,0,16,0,1
12977,0,0,20,1,1
12978,1,1,36,1,0
12979,0,0,18,1,0
12980,1,0,39,0,1
12981,1,1,36,0,1
12982,1,1,38,1,0
12983,1,0,39,1,0
12984,1,0,34,0,0
12985,1,0,25,1,1
12986,1,1,39,0,1
12987,1,1,25,1,0
12988,1,1,36,0,0
12989,1,0,33,0,1
12990,1,1,34,1,0
12991,1,1,38,1,0
12992,1,0,32,1,0
12993,1,1,37,1,0
12994,1,1,28,0,0
12995,0,1,26,1,0
12996,1,0,32,1,0
12997,1,0,30,0,0
12998,1,0,41,1,0
12999,1,1,35,1,0
13000,1,1,37,1,0
13001,0,1,29,1,1
13002,1,1,30,1,1
13003,1,1,39,1,0
13004,1,1,38,0,0
13005,0,0,21,0,0
13006,1,1,39,0,0
13007,1,1,37,0,0
13008,0,0,14,1,1
13009,0,1,29,0,1
13010,1,1,34,1,0
13011,1,0,30,0,1
13012,1,0,30,0,0
13013,1,0,20,0,1
13014,1,0,44,1,0
13015,1,0,22,0,0
13016,1,1,35,1,0
13017,0,0,21,1,0
13018,0,0,31,0,1
13019,1,1,36,1,0
13020,1,1,37,1,0
13021,1,1,35,1,0
13022,1,0,27,0,1
13023,1,1,38,1,0
13024,1,1,35,1,0
13025,0,0,24,0,0
13026,0,0,25,0,0
13027,1,0,33,1,0
13028,1,1,38,0,0
13029,1,0,40,1,0
13030,0,0,21,0,0
13031,1,1,37,1,1
13032,1,1,37,1,0
13033,1,1,34,1,0
13034,1,1,33,1,0
13035,1,0,33,1,1
13036,1,1,37,0,1
13037,0,0,26,0,1
13038,1,1,39,0,0
13039,1,1,34,1,0
13040,1,0,34,0,0
13041,1,0,28,0,0
13042,1,1,33,0,0
13043,1,0,32,0,0
13044,1,1,36,0,1
13045,0,0,17,1,0
13046,1,1,34,0,0
13047,1,0,29,0,0
13048,1,1,39,1,0
13049,1,0,34,1,0
13050,1,1,38,1,0
13051,1,1,38,1,1
13052,0,1,26,1,0
13053,0,0,31,1,0
13054,0,0,31,1,0
13055,1,0,25,0,1
13056,1,1,37,1,0
13057,1,0,40,0,1
13058,1,1,38,1,0
13059,1,0,30,1,0
13060,1,0,19,1,1
13061,0,0,25,1,1
13062,0,0,28,0,0
13063,1,0,40,0,0
13064,1,1,37,1,0
13065,1,1,38,1,1
13066,1,1,39,1,0
13067,1,0,29,0,1
13068,0,1,30,1,0
13069,1,0,41,0,1
13070,1,0,42,0,1
13071,1,1,32,0,1
13072,1,0,31,1,0
13073,0,0,31,0,0
13074,0,0,28,1,0
13075,1,1,34,0,0
13076,1,1,38,1,0
13077,1,1,34,1,0
13078,1,1,38,1,0
13079,0,1,30,0,1
13080,0,0,27,0,1
13081,1,1,35,1,0
13082,0,0,30,1,0
13083,1,0,42,0,0
13084,1,0,30,0,1
13085,1,0,32,0,0
13086,1,1,27,1,0
13087,1,0,42,1,1
13088,1,1,38,1,0
13089,0,0,28,1,1
13090,1,0,34,1,0
13091,1,1,38,1,0
13092,1,1,37,1,0
13093,1,0,41,0,0
13094,1,1,29,1,0
13095,1,0,32,0,1
13096,0,0,27,1,0
13097,0,0,23,0,1
13098,1,0,32,0,2
13099,0,0,29,0,0
13100,0,0,26,1,0
13101,1,1,38,1,0
13102,0,0,29,0,0
13103,0,1,28,0,0
13104,1,1,35,0,0
13105,1,1,36,1,0
13106,1,1,35,1,0
13107,1,0,42,1,0
13108,1,0,27,0,0
13109,1,1,37,0,1
13110,1,1,38,1,0
13111,0,0,28,1,0
13112,1,1,30,1,0
13113,1,1,36,1,0
13114,1,1,37,1,0
13115,1,1,35,1,0
13116,1,0,43,1,0
13117,1,1,36,1,0
13118,1,1,33,0,0
13119,1,1,38,0,0
13120,1,1,37,1,0
13121,1,0,41,1,0
13122,1,1,36,1,0
13123,1,1,37,0,0
13124,0,0,29,1,1
13125,1,0,31,1,0
13126,1,0,31,1,0
13127,1,1,38,0,0
13128,1,0,32,0,0
13129,1,1,35,0,0
13130,1,1,34,0,1
13131,0,0,28,1,0
13132,1,0,40,1,0
13133,1,0,36,1,0
13134,1,0,34,0,0
13135,1,1,37,1,0
13136,1,1,33,1,0
13137,1,1,37,0,0
13138,1,0,31,1,0
13139,1,0,33,0,0
13140,1,1,36,1,0
13141,1,1,38,1,0
13142,0,0,14,1,0
13143,1,0,40,0,0
13144,1,0,29,0,0
13145,1,0,33,1,0
13146,1,1,38,1,0
13147,1,1,35,1,0
13148,1,1,36,0,0
13149,0,0,26,0,0
13150,1,0,24,0,0
13151,1,1,36,1,0
13152,1,0,31,0,1
13153,1,1,36,1,0
13154,1,1,32,1,1
13155,1,0,30,1,0
13156,1,1,36,0,1
13157,1,0,26,0,1
13158,1,1,36,1,0
13159,1,1,34,1,1
13160,1,0,27,1,1
13161,1,1,37,0,0
13162,1,0,32,0,0
13163,0,0,23,0,0
13164,1,0,34,1,0
13165,1,1,35,1,0
13166,1,1,34,1,0
13167,1,1,27,0,0
13168,1,1,37,1,0
13169,1,0,33,0,0
13170,1,1,38,1,0
13171,1,1,34,1,0
13172,1,1,39,1,0
13173,1,0,33,1,0
13174,1,0,40,1,0
13175,1,1,39,1,0
13176,1,1,36,0,0
13177,1,0,25,1,0
13178,1,0,39,1,0
13179,1,0,40,1,0
13180,1,1,38,1,0
13181,0,0,25,0,0
13182,1,0,39,0,0
13183,1,1,36,1,0
13184,1,0,40,1,0
13185,1,0,34,1,0
13186,1,1,36,1,1
13187,1,1,38,1,0
13188,1,1,39,1,0
13189,1,1,37,1,0
13190,1,0,40,0,0
13191,1,0,27,0,1
13192,1,1,37,1,0
13193,1,1,38,1,1
13194,1,1,40,1,0
13195,1,0,37,0,1
13196,1,1,29,0,0
13197,0,0,23,0,0
13198,1,0,39,1,0
13199,1,1,39,0,0
13200,1,0,44,1,1
13201,1,1,38,1,0
13202,1,1,33,0,0
13203,1,1,38,1,0
13204,1,0,21,0,0
13205,1,1,36,1,0
13206,1,1,32,1,0
13207,0,1,26,0,0
13208,1,1,35,0,0
13209,1,1,35,0,0
13210,1,1,37,0,0
13211,1,1,35,1,0
13212,1,1,35,0,0
13213,1,1,39,0,1
13214,1,0,33,1,0
13215,0,0,22,1,1
13216,1,1,37,1,0
13217,1,1,38,1,0
13218,0,0,26,0,0
13219,1,1,34,1,1
13220,0,0,23,0,2
13221,1,0,41,0,0
13222,0,0,26,1,0
13223,1,0,33,1,1
13224,1,0,39,1,1
13225,1,1,33,0,0
13226,1,1,27,1,0
13227,0,0,26,0,1
13228,1,1,35,0,0
13229,1,0,25,0,0
13230,1,1,35,1,0
13231,1,0,26,1,1
13232,1,1,34,1,1
13233,0,0,28,0,0
13234,1,1,38,0,0
13235,0,0,22,0,1
13236,1,1,36,0,0
13237,1,1,38,1,0
13238,0,0,29,1,1
13239,1,0,38,1,0
13240,1,1,35,0,1
13241,1,0,40,0,0
13242,0,0,24,0,0
13243,1,0,43,0,0
13244,0,0,27,0,0
13245,1,0,24,0,0
13246,0,1,26,0,0
13247,1,1,33,0,0
13248,1,0,33,0,0
13249,1,1,35,0,0
13250,1,0,33,0,0
13251,1,1,37,1,0
13252,1,1,36,1,0
13253,1,1,36,1,0
13254,0,0,12,1,1
13255,0,1,31,1,0
13256,1,1,36,1,0
13257,1,1,36,1,0
13258,1,1,36,1,0
13259,1,0,32,1,0
13260,1,1,39,1,1
13261,1,1,39,0,0
13262,1,1,32,1,0
13263,1,1,37,1,0
13264,1,1,38,1,0
13265,0,0,24,1,1
13266,1,1,39,1,1
13267,1,1,30,1,0
13268,1,0,42,1,0
13269,0,0,27,1,0
13270,1,1,35,1,0
13271,1,1,34,0,0
13272,1,1,36,0,0
13273,1,1,37,1,0
13274,1,1,34,1,0
13275,1,1,36,1,0
13276,1,1,36,1,0
13277,1,1,34,0,0
13278,1,0,24,1,0
13279,1,1,35,0,0
13280,0,0,20,1,0
13281,0,0,23,1,0
13282,1,1,37,0,0
13283,1,1,36,1,0
13284,1,1,34,0,1
13285,1,1,39,1,1
13286,1,0,32,1,0
13287,1,0,39,1,0
13288,0,0,28,1,1
13289,0,0,26,1,0
13290,1,1,35,1,0
13291,1,1,39,1,0
13292,1,1,37,1,0
13293,1,0,41,1,0
13294,1,0,20,1,1
13295,1,1,38,1,0
13296,1,1,36,1,0
13297,1,0,32,1,0
13298,1,0,39,1,0
13299,0,0,31,0,1
13300,1,1,33,1,0
13301,1,1,38,1,0
13302,1,1,37,0,1
13303,1,1,37,1,0
13304,1,0,31,0,1
13305,1,0,42,1,0
13306,1,0,34,0,0
13307,1,1,36,0,0
13308,1,1,38,1,0
13309,1,0,27,0,1
13310,1,1,37,1,0
13311,0,0,11,1,0
13312,1,0,26,0,1
13313,1,0,38,1,0
13314,1,1,36,1,0
13315,1,1,37,1,0
13316,0,0,27,0,0
13317,1,0,32,1,0
13318,1,0,29,0,0
13319,1,0,31,0,0
13320,1,1,38,1,0
13321,1,1,38,1,1
13322,0,0,26,1,1
13323,0,0,24,0,0
13324,0,0,28,0,0
13325,1,1,36,1,0
13326,0,0,27,1,1
13327,0,0,31,0,0
13328,0,0,8,0,0
13329,1,1,37,0,0
13330,1,0,30,0,0
13331,1,1,34,1,1
13332,1,1,36,1,0
13333,1,0,30,0,1
13334,1,1,34,1,0
13335,1,0,44,0,1
13336,0,0,30,0,0
13337,1,1,35,1,1
13338,1,0,20,0,0
13339,1,1,38,1,0
13340,1,0,27,1,1
13341,1,0,23,1,0
13342,1,1,38,0,0
13343,1,1,38,1,0
13344,1,1,32,0,1
13345,1,0,29,0,0
13346,1,1,34,0,0
13347,0,0,30,0,0
13348,0,0,29,0,1
13349,1,0,25,1,1
13350,0,0,12,0,1
13351,1,1,35,1,0
13352,1,1,36,1,0
13353,1,1,35,1,0
13354,1,1,37,1,0
13355,1,1,36,1,0
13356,1,1,37,1,0
13357,1,1,39,1,0
13358,1,1,37,1,0
13359,1,1,37,1,0
13360,1,0,33,0,0
13361,1,1,36,0,0
13362,1,0,27,1,0
13363,1,1,36,1,0
13364,1,1,34,1,0
13365,1,0,27,0,0
13366,1,1,35,0,0
13367,1,1,38,1,0
13368,1,0,31,0,1
13369,1,1,33,1,0
13370,1,0,30,0,0
13371,1,1,38,0,0
13372,0,0,30,0,0
13373,1,0,32,1,0
13374,1,1,35,1,0
13375,0,0,18,1,1
13376,1,0,33,0,0
13377,1,0,33,1,0
13378,1,1,38,1,0
13379,1,1,36,0,0
13380,1,1,38,1,0
13381,1,1,29,1,1
13382,1,1,37,1,1
13383,0,0,25,0,1
13384,1,1,33,0,0
13385,0,0,15,1,0
13386,1,1,37,1,0
13387,1,1,32,1,1
13388,1,1,35,0,1
13389,1,0,27,1,1
13390,1,1,39,1,0
13391,1,0,26,0,0
13392,1,1,38,1,0
13393,1,1,34,1,0
13394,1,0,30,1,0
13395,1,1,38,1,0
13396,1,1,38,0,1
13397,0,1,30,0,2
13398,1,1,35,0,0
13399,1,0,29,1,0
13400,1,1,32,1,0
13401,1,0,26,0,1
13402,0,1,26,1,1
13403,1,0,29,0,0
13404,1,1,37,1,0
13405,1,0,40,0,0
13406,0,1,29,1,1
13407,1,1,34,0,1
13408,0,0,28,0,1
13409,1,1,38,1,0
13410,1,1,38,1,0
13411,1,1,37,0,1
13412,1,1,39,1,0
13413,1,0,42,0,0
13414,1,1,27,0,0
13415,1,1,36,0,0
13416,1,1,37,0,0
13417,1,0,30,1,1
13418,1,0,27,1,0
13419,1,1,35,0,1
13420,1,0,41,0,0
13421,0,1,30,1,0
13422,1,1,37,1,0
13423,1,0,26,0,0
13424,1,1,38,1,0
13425,1,1,36,1,0
13426,1,1,37,1,0
13427,1,1,35,1,0
13428,1,0,33,1,0
13429,1,1,38,0,1
13430,1,1,35,1,0
13431,1,1,35,1,1
13432,0,0,21,0,0
13433,1,1,35,0,1
13434,0,0,26,0,0
13435,1,1,37,1,0
13436,1,1,37,0,0
13437,1,1,38,1,0
13438,1,0,40,1,0
13439,1,0,42,0,0
13440,1,1,38,0,0
13441,1,1,37,1,0
13442,1,1,37,1,0
13443,1,1,24,1,1
13444,1,0,33,0,0
13445,1,1,35,1,1
13446,1,0,35,0,1
13447,1,1,33,1,0
13448,1,1,38,0,0
13449,0,0,28,1,1
13450,1,1,38,1,0
13451,1,1,39,1,0
13452,1,1,36,1,0
13453,1,0,22,0,0
13454,0,0,28,1,0
13455,1,1,38,1,0
13456,1,1,36,1,0
13457,0,0,18,1,0
13458,1,1,38,0,0
13459,1,1,36,1,0
13460,0,0,27,1,0
13461,1,0,34,1,0
13462,1,1,35,1,0
13463,1,1,36,1,0
13464,1,1,39,1,0
13465,0,0,25,0,0
13466,1,1,39,0,0
13467,1,1,37,1,0
13468,0,1,27,1,0
13469,0,0,23,1,0
13470,1,1,36,1,0
13471,1,1,38,1,0
13472,1,1,37,1,0
13473,1,1,37,1,0
13474,1,1,38,0,0
13475,1,0,41,1,0
13476,1,0,32,1,0
13477,1,1,35,0,0
13478,1,1,38,1,0
13479,1,1,28,0,0
13480,1,1,37,0,0
13481,1,1,35,1,0
13482,1,0,40,0,0
13483,1,0,43,1,0
13484,1,1,39,1,0
13485,1,1,34,1,0
13486,0,0,29,1,0
13487,1,1,34,0,0
13488,1,1,33,0,1
13489,1,1,34,1,0
13490,1,0,32,1,1
13491,0,0,27,1,0
13492,0,0,23,1,0
13493,1,1,38,1,0
13495,1,1,35,0,0
13496,0,0,26,0,0
13497,1,1,36,1,0
13498,1,1,36,1,0
13499,0,0,14,0,0
13500,1,1,35,0,1
13501,0,0,16,0,1
13502,1,1,37,0,0
13503,1,1,37,0,0
13504,1,1,37,1,1
13505,0,0,14,0,1
13506,1,0,29,0,0
13507,1,0,28,1,0
13508,1,0,26,0,1
13509,1,1,33,0,1
13510,1,0,22,1,1
13511,1,0,41,1,0
13512,1,1,33,1,1
13513,0,1,30,0,0
13514,1,1,36,0,1
13515,1,0,30,1,1
13516,1,1,34,1,0
13517,1,1,36,1,0
13518,1,0,39,0,0
13519,0,0,27,0,1
13520,0,0,24,0,0
13521,1,1,38,0,0
13522,1,1,37,1,0
13523,0,1,27,1,0
13524,1,1,35,1,0
13525,0,0,31,1,0
13526,0,0,28,0,0
13527,1,1,38,1,0
13528,1,1,39,1,0
13529,1,1,38,1,0
13530,1,0,33,1,1
13531,1,1,41,1,1
13532,1,1,39,1,0
13533,1,1,35,0,1
13534,1,1,38,1,0
13535,1,1,39,1,0
13536,0,0,25,0,1
13537,1,1,38,0,1
13538,0,0,25,1,0
13539,1,1,35,1,0
13540,1,1,37,0,1
13541,1,1,35,1,0
13542,1,1,37,1,0
13543,1,1,36,1,0
13544,0,1,28,0,0
13545,1,1,39,1,0
13546,1,1,36,1,0
13547,0,0,29,0,0
13548,1,0,33,0,0
13549,1,1,39,1,0
13550,1,1,34,1,1
13551,1,1,35,1,0
13552,1,1,37,1,1
13553,1,0,42,1,1
13554,1,1,36,0,0
13555,1,1,39,1,0
13556,1,1,36,1,0
13557,1,1,38,0,0
13558,1,0,33,0,1
13559,1,1,38,1,0
13560,1,1,38,1,0
13561,1,1,38,1,0
13562,0,0,21,1,0
13563,1,1,36,0,0
13564,1,0,34,1,0
13565,0,0,26,0,0
13566,0,0,15,0,0
13567,0,0,10,1,0
13568,1,0,32,1,1
13569,0,0,28,0,0
13570,0,0,16,1,0
13571,1,1,36,1,0
13572,1,1,39,1,0
13573,1,1,38,0,0
13574,0,0,26,0,0
13575,0,0,26,0,0
13576,1,1,38,1,0
13577,0,0,26,0,0
13578,1,1,36,0,1
13579,1,1,38,1,0
13580,1,0,21,1,1
13581,1,1,38,1,0
13582,1,1,37,1,0
13583,1,1,39,1,0
13584,1,1,38,1,1
13585,0,1,27,0,0
13586,1,1,36,1,0
13587,1,0,38,1,0
13588,0,0,30,0,1
13589,1,1,37,0,0
13590,0,0,26,0,0
13591,0,1,24,0,0
13592,1,1,39,1,0
13593,0,0,22,1,1
13594,1,1,33,1,0
13595,1,1,37,0,0
13596,1,0,33,0,0
13597,1,0,33,1,1
13598,0,0,17,1,0
13599,1,1,36,1,0
13600,1,1,36,1,0
13601,0,0,30,1,0
13602,0,0,15,0,1
13603,0,0,25,0,0
13604,1,0,40,1,0
13605,1,0,32,0,1
13606,0,0,22,0,0
13607,0,0,22,1,1
13608,1,1,38,1,0
13609,1,1,37,0,0
13610,0,0,26,0,0
13611,0,0,27,0,0
13612,0,0,31,0,0
13613,1,0,39,1,1
13614,1,1,38,1,0
13615,1,0,31,1,1
13616,1,0,29,0,0
13617,1,1,36,1,0
13618,1,1,36,1,0
13619,1,0,26,1,0
13620,1,1,31,1,1
13621,1,0,40,1,0
13622,1,1,37,0,0
13623,1,1,38,1,0
13624,1,0,31,0,0
13625,1,0,28,1,0
13626,1,0,30,0,1
13627,1,0,41,0,0
13628,1,1,37,1,0
13629,1,0,40,1,0
13630,1,0,43,0,1
13631,0,0,29,1,0
13632,1,1,35,1,0
13633,1,1,33,0,1
13634,1,1,36,1,0
13635,1,1,36,1,0
13636,1,1,37,1,0
13637,1,1,38,1,0
13638,1,1,35,1,0
13639,1,1,38,1,0
13640,1,1,38,1,1
13641,1,1,37,0,0
13642,1,1,38,1,0
13643,1,1,34,0,0
13644,0,0,23,0,0
13645,1,1,36,1,0
13646,0,0,20,0,0
13647,1,0,24,0,0
13648,0,0,22,0,0
13649,1,1,37,0,0
13650,1,1,38,1,0
13651,1,1,39,0,0
13652,1,0,40,1,0
13653,1,1,36,0,0
13654,1,0,33,1,0
13655,1,1,36,1,0
13656,1,1,26,1,2
13657,0,0,24,1,0
13658,1,0,34,0,0
13659,0,0,27,0,1
13660,1,0,32,1,0
13661,1,0,30,0,0
13662,1,1,34,1,0
13663,1,1,37,1,0
13664,1,0,39,1,0
13665,1,0,28,1,1
13666,1,1,37,0,0
13667,1,0,33,0,0
13668,0,0,30,1,1
13669,1,1,36,1,1
13670,1,0,40,0,0
13671,1,0,31,1,0
13672,1,0,25,1,0
13673,1,1,38,1,1
13674,1,1,38,1,0
13675,1,1,37,1,0
13676,1,1,37,1,1
13677,1,1,37,1,0
13678,1,1,37,1,0
13679,1,1,38,1,1
13680,1,1,38,1,0
13681,1,1,38,1,0
13682,0,0,27,1,1
13683,1,0,40,1,0
13684,1,1,37,0,0
13685,1,1,34,1,0
13686,1,0,33,0,1
13687,1,1,35,1,0
13688,1,1,37,1,0
13689,0,0,22,1,0
13690,1,0,27,0,1
13691,1,1,38,1,0
13692,1,0,34,1,0
13693,0,0,29,0,0
13694,1,1,35,1,0
13695,1,0,27,1,0
13696,1,0,29,1,1
13697,1,0,34,1,0
13698,1,0,41,0,1
13699,1,1,37,0,0
13700,1,1,38,0,0
13701,1,0,31,0,0
13702,1,1,36,1,0
13703,1,0,25,0,0
13705,1,1,39,1,0
13706,0,0,12,0,0
13707,1,1,39,1,0
13708,1,1,37,1,1
13709,1,0,40,0,0
13710,1,1,38,0,0
13711,0,0,23,1,1
13712,1,0,28,1,0
13713,1,0,31,0,0
13714,1,1,38,1,0
13715,1,1,39,1,0
13716,1,0,34,1,1
13717,1,0,40,0,0
13718,1,1,34,1,0
13719,1,1,37,1,0
13720,1,0,40,0,0
13721,1,0,30,0,0
13722,1,0,26,1,0
13723,0,0,28,1,0
13724,1,0,32,1,0
13725,1,0,42,1,0
13726,1,0,33,1,1
13727,1,1,38,0,0
13728,1,1,37,1,0
13729,1,1,36,1,0
13730,1,0,41,1,0
13731,1,1,37,1,0
13732,1,1,34,1,0
13733,1,1,39,1,1
13734,1,1,36,1,1
13735,1,1,36,1,0
13736,1,1,38,1,0
13737,1,1,38,1,0
13738,0,0,23,1,1
13739,1,1,38,1,0
13740,1,1,37,0,0
13741,1,1,35,1,0
13742,1,0,40,1,1
13743,1,1,37,0,0
13744,1,1,32,0,0
13745,1,1,34,1,0
13746,1,1,38,0,0
13747,1,1,37,1,0
13748,1,0,39,0,0
13749,1,1,38,1,0
13750,1,1,37,1,0
13751,1,1,31,1,0
13752,1,1,38,1,0
13753,1,1,36,0,0
13754,0,0,22,0,1
13755,1,1,39,1,1
13756,1,1,38,1,0
13757,0,0,28,1,1
13758,1,1,38,1,0
13759,0,0,16,1,0
13760,1,0,30,0,0
13761,1,1,35,1,0
13762,1,1,38,1,0
13763,0,0,29,1,1
13764,1,1,38,0,0
13765,1,1,37,0,0
13766,1,1,36,1,0
13767,1,0,26,0,0
13768,1,0,30,0,1
13769,0,0,26,0,0
13770,1,1,38,1,0
13771,1,1,36,1,0
13772,1,1,37,1,0
13773,1,0,32,1,0
13774,1,1,38,1,0
13775,0,0,23,0,0
13776,0,0,25,0,0
13777,1,0,32,0,0
13778,1,1,34,1,0
13779,1,0,41,0,1
13780,1,0,29,1,0
13781,1,1,34,0,0
13782,1,1,35,0,0
13783,1,0,40,1,0
13784,1,0,40,0,1
13785,1,1,32,1,0
13786,1,0,29,0,1
13787,1,1,36,1,1
13788,1,1,38,1,0
13789,1,1,36,1,0
13790,0,0,31,0,1
13791,1,1,39,1,0
13792,1,1,36,1,0
13793,1,1,36,1,0
13794,1,1,38,1,0
13795,1,1,38,1,0
13796,0,0,29,0,1
13797,0,0,27,1,0
13798,1,1,35,0,1
13799,1,1,38,1,0
13800,0,0,29,0,0
13802,1,1,30,1,0
13803,1,0,33,0,0
13804,1,1,36,0,0
13805,1,1,35,1,0
13806,1,0,32,0,1
13807,1,0,35,1,0
13808,0,0,31,0,0
13809,0,0,21,0,1
13810,1,1,33,0,0
13811,1,0,26,1,1
13812,1,1,33,0,0
13813,1,1,38,1,0
13815,1,1,34,1,0
13816,1,1,38,0,0
13817,1,0,32,0,0
13818,1,1,35,1,0
13819,1,0,33,0,0
13820,0,0,19,0,1
13821,1,1,37,0,0
13822,0,0,30,1,0
13823,1,0,32,0,0
13824,1,1,36,1,0
13825,1,1,36,1,0
13826,1,0,22,0,0
13827,1,1,34,0,0
13828,1,1,39,1,0
13829,0,0,29,0,1
13830,1,0,32,0,0
13831,1,1,38,0,1
13832,1,1,37,1,0
13833,1,1,38,1,0
13834,0,0,21,0,1
13835,0,0,22,1,0
13836,1,0,26,1,1
13837,1,0,39,0,0
13838,1,1,39,1,0
13839,1,1,36,0,0
13840,1,1,37,0,0
13841,1,1,38,1,0
13842,1,1,37,1,1
13843,1,1,38,0,0
13844,0,0,22,0,1
13845,1,0,31,0,0
13846,1,0,35,1,0
13847,0,0,28,1,0
13848,1,1,28,1,0
13849,1,1,38,1,0
13850,1,0,33,1,0
13851,1,1,38,0,0
13852,1,1,37,0,0
13853,1,1,37,1,0
13854,1,1,37,1,0
13855,1,1,38,1,0
13856,0,0,18,1,0
13857,1,1,32,0,0
13858,0,0,23,1,0
13859,0,0,29,1,0
13860,1,0,41,0,0
13861,0,0,30,0,0
13862,0,0,30,1,0
13863,1,0,28,0,0
13864,1,1,38,1,0
13865,1,0,40,1,0
13866,1,0,41,1,0
13867,1,0,42,1,1
13868,1,1,36,1,0
13869,1,0,39,0,0
13870,1,1,36,1,0
13871,1,0,21,1,0
13872,1,1,35,1,0
13873,1,0,37,1,0
13874,1,1,37,1,0
13875,0,0,10,0,0
13876,1,1,38,0,0
13877,1,1,36,1,0
13878,1,1,37,0,1
13879,1,0,23,1,1
13880,1,0,35,1,0
13881,1,1,37,1,0
13882,1,1,38,1,0
13883,1,1,33,0,0
13884,1,1,37,1,0
13885,0,1,30,0,0
13886,1,0,22,1,1
13887,0,0,31,1,0
13888,1,1,38,0,0
13889,1,1,37,1,1
13890,1,1,37,0,0
13891,1,0,22,0,0
13892,1,0,24,0,0
13893,1,1,33,1,0
13894,0,0,25,0,0
13895,1,1,35,1,0
13896,0,0,29,0,0
13897,1,1,38,0,0
13898,1,1,38,1,0
13899,1,1,36,1,1
13900,1,0,31,1,0
13901,1,1,38,1,0
13902,0,0,15,1,1
13903,1,1,36,0,0
13904,1,1,37,1,0
13905,1,1,37,1,0
13906,1,0,31,0,0
13907,1,1,35,1,1
13908,1,0,25,0,0
13909,1,0,42,1,0
13910,0,0,13,1,0
13911,1,1,37,1,0
13912,1,0,30,0,0
13913,1,1,36,1,0
13914,0,1,26,0,0
13915,1,1,38,0,0
13916,1,0,28,0,0
13917,0,0,31,1,0
13918,0,0,4,0,0
13919,1,0,30,1,1
13920,0,0,30,1,0
13921,1,1,32,0,0
13922,1,0,33,1,1
13923,1,0,21,0,0
13924,1,0,32,1,0
13925,1,1,33,1,0
13926,1,1,37,1,0
13927,0,0,22,0,1
13928,1,1,35,0,0
13929,0,1,27,1,0
13930,1,1,38,0,1
13931,1,1,38,1,0
13932,1,0,30,0,0
13933,1,0,33,1,0
13934,1,1,38,1,0
13935,1,1,34,1,0
13936,1,1,38,1,0
13937,0,0,29,0,0
