Id,Name,Bank,BankState
12863,0,0,31
12864,0,3,34
12865,0,0,45
12866,0,1,22
12867,0,1,47
12868,0,3,13
12869,0,2,28
12870,0,3,34
12871,0,1,11
12872,0,2,34
12873,0,0,38
12874,0,1,9
12875,0,3,45
12876,0,3,40
12877,0,3,24
12878,0,3,13
12879,0,2,50
12880,0,1,7
12881,0,0,19
12882,0,1,22
12883,0,0,26
12884,0,2,52
12885,0,0,48
12886,0,0,9
12887,0,1,5
12888,0,3,51
12889,0,3,24
12891,0,1,24
12892,0,1,31
12893,0,3,16
12894,0,3,16
12895,0,0,30
12896,0,1,5
12897,0,1,33
12898,0,3,24
12899,0,2,51
12900,0,3,51
12901,0,3,24
12902,0,3,16
12903,0,0,36
12904,0,2,52
12905,0,0,24
12906,0,0,12
12907,0,2,38
12908,0,3,34
12909,0,3,51
12910,0,3,34
12911,0,3,24
12912,0,3,27
12913,0,3,38
12914,0,1,21
12915,0,3,13
12916,0,1,52
12917,0,1,8
12918,0,0,50
12919,0,3,45
12920,0,3,52
12921,0,3,16
12922,0,0,38
12923,0,3,51
12924,0,3,27
12925,0,3,34
12926,0,3,13
12927,0,3,45
12928,0,3,45
12929,0,0,20
12930,0,3,52
12931,0,1,24
12932,0,1,24
12933,0,1,24
12934,0,3,51
12935,0,3,45
12936,0,0,24
12937,0,3,51
12938,0,0,4
12939,0,2,52
12940,0,0,15
12941,0,3,34
12942,0,3,24
12943,0,2,52
12944,0,0,27
12945,0,0,20
12946,0,2,52
12947,0,3,24
12948,0,1,46
12949,0,2,50
12950,0,3,45
12951,0,3,51
12952,0,0,23
12953,0,3,21
12954,0,0,30
12955,0,3,34
12956,0,1,46
12957,0,0,39
12958,0,3,36
12959,0,1,39
12960,0,3,51
12961,0,3,34
12962,0,3,16
12963,0,0,46
12964,0,2,43
12965,0,3,16
12966,0,0,31
12967,0,0,19
12968,0,3,52
12969,0,3,34
12970,0,3,14
12971,0,2,27
12972,0,3,34
12973,0,0,20
12974,0,0,23
12975,0,1,24
12976,0,1,52
12977,0,3,34
12978,0,3,34
12979,0,3,51
12980,0,3,45
12981,0,0,7
12982,0,3,52
12983,0,0,43
12984,0,0,27
12985,0,3,13
12986,0,3,27
12987,0,3,34
12988,0,1,24
12989,0,1,24
12990,0,2,38
12991,0,3,14
12992,0,0,20
12993,0,3,27
12994,0,0,2
12995,0,1,11
12996,0,3,45
12997,0,1,51
12998,0,0,51
12999,0,3,34
13000,0,3,51
13001,0,1,42
13002,0,1,21
13003,0,3,52
13004,0,1,19
13005,0,2,52
13006,0,0,44
13007,0,3,45
13008,0,3,27
13009,0,0,24
13010,0,0,38
13011,0,1,46
13012,0,2,38
13013,0,1,24
13014,0,1,36
13015,0,1,18
13016,0,3,51
13017,0,0,26
13018,0,2,27
13019,0,3,51
13020,0,3,13
13021,0,3,52
13022,0,1,6
13023,0,3,45
13024,0,3,51
13025,0,2,45
13026,0,0,41
13027,0,1,24
13028,0,1,51
13029,0,0,42
13030,0,1,24
13031,1,3,34
13032,0,3,34
13033,0,0,51
13034,0,2,38
13035,0,2,24
13036,0,1,24
13037,0,3,45
13038,0,1,19
13039,0,3,24
13040,0,3,4
13041,0,3,24
13042,0,3,51
13043,0,3,16
13044,0,0,18
13045,0,3,51
13046,0,3,24
13047,0,0,38
13048,0,3,51
13049,0,0,44
13050,0,3,24
13051,0,3,51
13052,0,2,27
13053,0,1,25
13054,0,1,13
13055,0,0,39
13056,0,2,52
13057,0,0,48
13058,0,3,24
13059,0,1,38
13060,0,0,19
13061,0,3,51
13062,0,0,47
13063,0,3,27
13064,0,0,8
13065,0,3,51
13066,0,3,24
13067,0,2,52
13068,0,3,34
13069,0,2,1
13070,0,1,31
13071,0,2,13
13072,0,1,27
13073,0,1,7
13074,0,0,24
13075,0,3,51
13076,0,3,27
13077,0,3,16
13078,0,3,24
13079,0,0,11
13080,0,3,48
13081,0,3,16
13082,0,2,22
13083,0,3,52
13084,0,1,24
13085,0,1,43
13086,0,0,12
13087,0,3,24
13088,0,2,34
13089,0,3,52
13090,0,3,51
13091,0,0,27
13092,0,3,51
13093,0,0,7
13094,0,1,21
13095,0,1,28
13096,0,3,1
13097,0,1,5
13098,0,1,21
13099,0,2,27
13100,0,1,2
13101,0,3,45
13102,0,1,2
13103,0,1,24
13104,0,2,35
13105,1,0,23
13106,0,3,24
13107,0,3,45
13108,0,0,44
13109,0,2,50
13110,0,3,51
13111,0,3,34
13112,0,2,52
13113,0,0,3
13114,0,0,26
13115,0,3,51
13116,0,2,1
13117,0,3,14
13118,0,1,24
13119,0,3,24
13120,0,3,51
13121,0,0,38
13122,0,2,31
13123,0,3,45
13124,0,0,51
13125,0,3,9
13126,0,0,52
13127,0,2,50
13128,0,0,7
13129,0,3,24
13130,0,2,52
13131,0,3,22
13132,0,2,50
13133,0,2,14
13134,0,3,16
13135,0,3,51
13136,0,3,38
13137,0,0,24
13138,0,2,50
13139,0,0,31
13140,0,3,14
13141,0,3,34
13142,0,0,35
13143,0,0,34
13144,0,3,34
13145,0,3,24
13146,0,3,45
13147,0,3,51
13148,0,0,38
13149,0,3,52
13150,0,3,45
13151,0,3,16
13152,0,0,9
13153,0,1,42
13154,0,3,16
13155,0,1,38
13156,0,0,27
13157,0,1,11
13158,1,1,51
13159,0,3,16
13160,0,1,22
13161,0,3,16
13162,0,0,45
13163,0,1,27
13164,1,2,38
13165,0,1,29
13166,0,3,51
13167,0,0,47
13168,0,3,45
13169,0,0,44
13170,0,2,47
13171,0,3,34
13172,0,3,45
13173,0,3,20
13174,0,3,45
13175,0,1,19
13176,0,3,45
13177,0,3,48
13178,0,3,24
13179,0,1,31
13180,0,2,52
13181,0,1,24
13182,0,3,51
13183,0,3,13
13184,0,0,42
13185,0,1,24
13186,0,1,10
13187,0,3,52
13188,0,3,27
13189,0,3,24
13190,0,1,8
13191,0,1,9
13192,0,3,51
13193,0,3,27
13194,0,3,24
13195,0,3,45
13196,0,0,34
13197,0,2,38
13198,0,3,51
13199,0,0,38
13200,0,0,4
13201,0,3,34
13202,0,3,51
13203,0,3,45
13204,0,3,33
13205,0,3,34
13206,0,3,16
13207,0,0,27
13208,0,3,24
13209,0,1,24
13210,0,2,31
13211,0,3,14
13212,0,3,24
13213,0,1,31
13214,0,0,45
13215,0,3,48
13216,0,3,52
13217,0,3,45
13218,0,1,45
13219,0,0,31
13220,0,1,52
13221,0,0,47
13222,0,0,7
13223,0,3,24
13224,0,0,31
13225,0,1,32
13226,0,3,24
13227,0,0,23
13228,0,3,51
13229,0,3,34
13230,0,3,14
13231,0,2,5
13232,0,0,27
13233,0,0,31
13234,0,0,52
13235,0,0,9
13236,0,3,14
13237,0,3,24
13238,0,3,8
13239,0,3,14
13240,0,0,46
13241,0,0,9
13242,0,2,45
13243,0,3,45
13244,0,0,32
13245,0,3,48
13246,0,2,48
13247,0,3,51
13248,0,1,20
13249,0,3,14
13250,0,1,13
13251,0,3,51
13252,0,3,14
13253,0,2,13
13254,0,0,38
13255,0,3,34
13256,0,3,24
13257,0,3,24
13258,0,0,12
13259,0,0,26
13260,0,3,24
13261,0,3,24
13262,0,3,51
13263,0,3,51
13264,0,3,16
13265,0,0,47
13266,0,3,34
13267,0,3,13
13268,0,3,45
13269,1,2,38
13270,0,3,34
13271,0,2,35
13272,0,0,44
13273,0,0,38
13274,0,2,24
13275,0,3,51
13276,0,3,51
13277,0,3,51
13278,0,3,3
13279,0,3,13
13280,0,2,52
13281,0,2,34
13282,0,3,51
13283,0,3,14
13284,0,0,4
13285,0,3,24
13286,0,2,38
13287,0,1,24
13288,0,1,21
13289,0,0,40
13290,0,3,14
13291,0,3,51
13292,0,0,20
13293,0,0,35
13294,0,2,43
13295,0,3,51
13296,0,3,34
13297,0,0,24
13298,0,2,52
13299,0,0,14
13300,0,3,16
13301,0,3,45
13302,0,0,22
13303,0,2,50
13304,0,0,17
13305,0,1,9
13306,0,0,36
13307,0,3,51
13308,0,3,14
13309,0,0,20
13310,0,2,27
13311,0,3,52
13312,0,0,10
13313,0,3,45
13314,0,3,14
13315,0,2,35
13316,0,1,24
13317,0,0,51
13318,0,3,48
13319,0,0,5
13320,0,3,24
13321,0,1,24
13322,0,1,9
13323,0,0,49
13324,0,2,45
13325,0,3,51
13326,0,1,9
13327,0,0,7
13329,0,0,24
13330,0,3,48
13331,0,3,51
13332,0,0,30
13333,0,1,27
13334,0,1,32
13335,0,3,45
13336,0,2,52
13337,0,3,24
13338,0,3,45
13339,0,2,24
13340,0,2,38
13341,0,0,32
13342,0,3,45
13343,0,1,13
13344,0,0,52
13345,0,1,45
13346,0,3,14
13347,0,2,50
13348,0,0,47
13349,0,3,51
13350,0,3,45
13351,0,3,51
13352,0,3,16
13353,0,3,34
13354,0,3,45
13355,0,3,16
13356,0,3,52
13357,0,3,45
13358,0,3,34
13359,0,3,51
13360,0,1,27
13361,0,3,34
13362,0,1,24
13363,0,3,24
13364,0,3,16
13365,0,0,19
13366,0,1,24
13367,0,3,14
13368,0,3,9
13369,0,0,35
13370,0,1,30
13371,0,2,31
13372,0,1,23
13373,0,2,38
13374,0,3,13
13375,0,1,26
13376,0,0,38
13377,0,3,16
13378,0,1,5
13379,0,3,16
13380,0,3,45
13381,0,2,38
13382,0,3,24
13383,0,0,52
13384,0,3,51
13385,0,3,51
13386,0,3,14
13387,0,3,16
13388,0,3,14
13389,0,3,34
13390,0,3,24
13391,0,3,34
13392,0,3,14
13393,0,3,24
13394,0,0,28
13395,0,3,27
13396,0,3,52
13397,0,1,43
13398,0,3,14
13399,0,3,34
13400,0,2,52
13401,0,3,24
13402,0,3,50
13403,0,3,22
13404,0,3,51
13405,0,3,45
13406,0,1,16
13407,0,0,11
13408,0,1,24
13409,0,3,51
13410,0,3,51
13411,0,1,33
13412,0,3,24
13413,0,1,24
13414,0,3,24
13415,0,0,52
13416,0,1,14
13417,0,3,45
13418,0,0,26
13419,0,1,19
13420,0,3,45
13421,0,0,36
13422,0,3,14
13423,0,0,19
13424,0,3,51
13425,0,3,52
13426,0,3,34
13427,0,3,24
13428,0,1,24
13429,0,3,52
13430,0,3,52
13431,0,2,1
13432,0,3,7
13433,0,1,38
13434,0,3,45
13435,0,3,45
13436,0,0,11
13437,0,3,24
13438,0,0,11
13439,0,3,52
13440,0,3,52
13441,0,1,22
13442,0,3,51
13443,0,0,31
13444,0,3,51
13445,0,0,33
13446,0,0,24
13447,0,3,51
13448,0,3,52
13449,0,1,43
13450,0,3,45
13451,0,3,24
13452,0,0,7
13453,0,0,44
13454,0,0,3
13455,0,3,24
13456,0,3,14
13457,0,3,51
13458,0,2,34
13459,0,3,34
13460,0,1,15
13461,0,2,31
13462,0,3,14
13463,0,3,34
13464,0,3,45
13465,0,3,16
13466,0,3,51
13467,0,3,16
13468,0,3,48
13469,0,3,51
13470,0,3,14
13471,0,3,51
13472,0,3,34
13473,0,3,34
13474,0,3,16
13475,0,3,45
13476,0,0,11
13477,1,3,27
13478,0,3,24
13479,0,3,34
13480,0,3,45
13481,0,3,14
13482,0,1,52
13483,0,3,34
13484,0,3,52
13485,0,3,51
13486,0,3,13
13487,0,0,2
13488,0,3,52
13489,0,1,38
13490,0,3,45
13491,0,3,52
13492,0,1,19
13493,0,3,24
13494,0,3,13
13495,0,3,24
13496,0,2,10
13497,0,3,16
13498,0,3,24
13499,0,0,52
13500,0,0,33
13501,0,0,17
13502,0,3,13
13503,0,3,52
13504,0,3,51
13505,0,0,20
13506,0,1,43
13507,0,3,27
13508,0,1,8
13509,0,3,33
13510,0,1,23
13511,0,3,24
13512,0,2,52
13513,0,1,16
13514,0,2,24
13515,0,3,34
13516,0,1,11
13517,0,2,14
13518,0,3,27
13519,0,1,24
13520,0,2,15
13521,0,3,27
13522,0,0,3
13523,0,0,25
13524,0,3,24
13525,0,1,19
13526,0,1,20
13527,0,1,52
13528,0,3,14
13529,0,3,51
13530,0,3,45
13531,0,3,24
13532,0,3,51
13533,0,3,51
13534,0,3,34
13535,0,3,45
13536,0,2,34
13537,0,3,14
13538,0,0,27
13539,0,3,14
13540,0,1,7
13541,0,3,24
13542,0,3,45
13543,0,1,21
13544,0,0,49
13545,0,0,24
13546,0,3,52
13547,0,1,24
13548,0,1,13
13549,0,3,24
13550,0,0,51
13551,0,3,24
13552,0,3,27
13553,0,2,1
13554,0,1,24
13555,0,3,24
13556,0,3,51
13557,0,0,38
13558,0,0,47
13559,0,2,34
13560,0,3,45
13561,0,1,19
13562,0,3,34
13563,0,0,23
13564,0,2,52
13565,0,1,6
13566,0,0,24
13567,0,2,50
13568,0,0,19
13569,0,2,27
13570,0,3,4
13571,0,3,16
13572,0,3,24
13573,0,3,14
13574,0,1,41
13575,0,3,47
13576,0,3,14
13577,0,0,51
13578,0,1,24
13579,0,3,52
13580,0,1,10
13581,0,3,45
13582,0,3,51
13583,0,3,24
13584,0,0,38
13585,0,3,51
13586,0,3,51
13587,0,3,45
13588,0,0,38
13589,0,3,16
13590,0,0,52
13591,0,1,38
13592,0,3,14
13593,0,0,33
13594,0,3,24
13595,0,3,34
13596,0,0,11
13597,0,2,31
13598,0,0,50
13599,0,3,24
13600,0,3,34
13601,0,2,52
13602,0,0,16
13603,0,3,21
13604,0,1,31
13605,0,0,52
13606,0,1,24
13607,0,2,1
13608,0,0,17
13609,0,3,51
13610,0,0,38
13611,0,0,51
13612,0,3,34
13613,0,3,24
13614,0,3,34
13615,0,1,38
13616,0,1,39
13617,0,3,14
13618,0,3,24
13619,0,3,51
13620,0,3,5
13621,0,2,1
13622,0,3,24
13623,0,3,51
13624,0,0,26
13625,0,1,24
13626,0,3,45
13627,0,1,13
13628,0,2,52
13629,0,0,31
13630,0,0,24
13631,0,1,49
13632,0,3,51
13633,0,3,20
13634,0,3,14
13635,0,3,27
13636,0,3,14
13637,0,3,51
13638,0,3,14
13639,0,3,13
13640,0,3,34
13641,0,0,24
13642,0,3,45
13643,0,0,7
13644,0,1,38
13645,0,3,51
13646,0,2,47
13647,0,1,27
13648,0,2,38
13649,0,3,51
13650,0,1,22
13651,0,3,52
13652,0,1,31
13653,0,1,39
13654,0,0,20
13655,0,3,16
13656,0,0,45
13657,0,3,44
13658,0,3,16
13659,0,1,30
13660,0,3,16
13661,0,1,24
13662,0,3,24
13663,0,3,51
13664,0,1,31
13665,0,1,13
13666,0,3,16
13667,0,3,24
13668,0,1,9
13669,0,0,35
13670,0,2,31
13671,0,2,27
13672,0,3,9
13673,0,1,24
13674,0,3,45
13675,0,3,45
13676,0,3,34
13677,0,3,13
13678,0,3,51
13679,0,3,45
13680,0,3,24
13681,0,3,45
13682,0,1,24
13683,0,1,10
13684,0,1,5
13685,0,3,24
13686,0,3,43
13687,0,3,14
13688,0,3,13
13689,0,1,36
13690,0,2,1
13691,0,3,51
13692,0,3,13
13693,0,1,19
13694,0,3,14
13695,0,1,11
13696,0,2,38
13697,0,1,24
13698,0,1,13
13699,0,3,16
13700,0,1,30
13701,0,3,5
13702,0,3,51
13703,0,3,34
13704,0,0,17
13705,0,3,13
13706,0,3,20
13707,0,3,45
13708,0,3,13
13709,0,3,52
13710,0,3,52
13711,0,2,39
13712,0,3,34
13713,0,3,13
13714,0,1,24
13715,0,3,14
13716,0,3,34
13717,0,2,52
13718,0,0,5
13719,0,3,16
13720,0,0,32
13721,1,1,9
13722,0,1,47
13723,0,1,22
13724,0,0,22
13725,0,3,45
13726,0,1,21
13727,0,0,47
13728,0,3,51
13729,0,3,51
13730,0,3,24
13731,0,2,24
13732,0,2,24
13733,0,3,14
13734,0,0,25
13735,0,2,1
13736,0,3,34
13737,0,3,45
13738,0,0,22
13739,0,1,24
13740,0,3,52
13741,0,1,18
13742,0,3,34
13743,0,3,52
13744,0,3,16
13745,0,3,5
13746,0,0,23
13747,0,3,34
13748,0,3,13
13749,0,3,24
13750,0,2,1
13751,0,3,45
13752,0,3,14
13753,0,3,45
13754,0,1,25
13755,0,3,51
13756,0,3,51
13757,0,0,48
13758,0,3,52
13759,0,3,33
13760,0,0,26
13761,0,3,24
13762,0,3,34
13763,0,3,24
13764,0,3,48
13765,0,2,47
13766,0,2,47
13767,0,1,26
13768,0,0,39
13769,1,2,24
13770,0,3,24
13771,0,2,13
13772,0,3,51
13773,0,1,36
13774,0,3,14
13775,0,2,38
13776,0,0,47
13777,0,3,43
13778,0,3,51
13779,0,0,12
13780,0,2,24
13781,0,3,16
13782,0,1,24
13783,0,3,24
13784,0,1,9
13785,0,1,19
13786,0,1,24
13787,0,3,34
13788,0,1,24
13789,0,0,8
13790,0,0,35
13791,0,1,14
13792,0,0,35
13793,0,3,24
13794,0,3,24
13795,0,3,24
13796,0,2,52
13797,0,2,8
13798,0,3,52
13799,0,3,34
13800,0,3,24
13801,0,3,34
13802,0,1,38
13803,0,0,26
13804,0,3,16
13805,0,3,16
13806,0,0,51
13807,0,3,13
13808,0,1,38
13809,0,3,9
13810,0,0,7
13811,0,2,17
13812,0,0,6
13813,0,3,52
13814,0,3,14
13815,0,3,51
13816,0,3,45
13817,0,1,16
13818,0,3,24
13819,0,1,7
13820,0,0,5
13821,0,3,27
13822,0,3,34
13823,0,0,10
13824,0,3,51
13825,0,1,24
13826,0,2,46
13827,0,3,24
13828,0,2,50
13829,0,1,18
13830,0,3,24
13831,0,3,45
13832,0,3,45
13833,0,3,51
13834,0,0,41
13835,0,1,24
13836,0,3,21
13837,0,3,24
13838,0,3,51
13839,0,1,38
13840,0,3,51
13841,0,3,51
13842,0,2,13
13843,0,1,39
13844,0,0,34
13845,0,1,24
13846,0,3,45
13847,0,3,4
13848,0,3,29
13849,0,3,51
13850,0,3,51
13851,0,0,38
13852,0,3,16
13853,0,1,20
13854,0,3,51
13855,0,3,27
13856,0,1,38
13857,0,3,45
13858,0,3,38
13859,0,0,19
13860,0,1,31
13861,0,1,24
13862,0,1,39
13863,0,3,34
13864,0,3,51
13865,0,0,26
13866,0,3,52
13867,0,0,8
13868,0,3,14
13869,0,2,45
13870,0,1,42
13871,0,2,27
13872,0,3,14
13873,0,3,51
13874,0,3,51
13875,0,3,24
13876,0,3,13
13877,0,3,16
13878,0,3,52
13879,0,3,45
13880,0,2,24
13881,0,3,34
13882,0,3,27
13883,0,3,51
13884,0,3,51
13885,0,0,14
13886,0,2,38
13887,0,3,45
13888,0,0,3
13889,0,3,52
13890,0,0,24
13891,0,3,13
13892,0,1,10
13893,0,3,51
13894,0,2,19
13895,0,2,24
13896,0,3,34
13897,0,3,51
13898,0,3,51
13899,0,3,16
13900,1,1,41
13901,0,3,24
13902,0,0,23
13903,0,0,17
13904,0,0,24
13905,0,3,14
13906,0,3,52
13907,0,0,9
13908,0,0,38
13909,0,0,49
13910,0,2,9
13911,0,3,24
13912,0,2,38
13913,0,0,17
13914,0,1,9
13915,0,1,8
13916,0,3,27
13917,0,1,44
13918,0,2,39
13919,0,2,38
13920,1,3,24
13921,0,1,24
13922,0,3,16
13923,0,2,32
13924,0,1,24
13925,0,3,13
13926,0,3,16
13927,0,3,21
13928,0,3,51
13929,0,1,11
13930,0,3,14
13931,0,3,24
13932,0,0,51
13933,0,3,16
13934,0,2,13
13935,0,0,25
13936,0,3,34
13937,0,0,3
13938,0,3,24
13939,0,2,35
13940,0,0,26
13941,0,0,38
13942,0,3,45
13943,0,3,52
13944,0,3,34
13945,0,3,16
13946,0,1,24
13947,0,3,34
13948,0,3,24
13949,0,0,20
13950,0,0,41
13951,0,0,11
13952,0,1,12
13953,0,3,34
13954,0,3,45
13955,0,3,27
13956,0,3,34
13957,0,1,43
13958,0,2,38
13959,0,3,51
13960,0,0,27
13961,0,3,22
13962,0,3,45
13963,0,3,34
13964,0,3,24
13965,0,3,45
13966,0,3,34
13967,0,3,18
13968,0,3,45
13969,0,3,13
13970,0,2,31
13971,0,3,45
13972,0,3,34
13973,0,0,12
13974,0,1,20
13975,0,2,38
13976,0,3,51
13977,0,1,24
13978,0,0,4
13979,0,3,51
13980,0,3,51
13981,0,0,8
13982,1,1,8
13983,0,3,51
13984,0,2,38
13985,0,1,24
13986,0,1,38
13987,0,2,38
13988,0,3,24
13989,0,0,19
13990,0,1,24
13991,0,3,13
13992,0,3,45
13993,0,3,24
13994,0,3,51
13995,0,3,51
13996,0,3,24
13997,0,0,25
13998,0,3,24
13999,0,3,24
14000,0,3,24
14001,0,2,1
14002,0,3,24
14003,0,2,45
14004,0,0,40
14005,0,3,34
14006,0,2,38
14007,0,3,51
14008,0,0,36
14009,0,3,51
14010,0,3,45
14011,1,3,24
14012,0,2,14
14013,0,0,28
14014,0,0,24
14015,0,3,52
14016,0,3,24
14017,0,0,23
14018,0,0,41
14019,0,1,44
14020,0,1,11
14021,0,3,24
14022,0,0,7
14023,0,3,51
14024,0,3,51
14025,0,1,24
14026,0,3,14
14027,0,3,51
14028,0,1,32
14029,0,3,34
14030,0,1,19
14031,0,1,22
14032,0,1,38
14033,0,3,13
14034,0,1,6
14035,0,0,20
14036,0,3,34
14037,0,0,27
14038,0,3,24
14039,0,1,52
14040,0,3,24
14041,0,0,35
14042,0,3,14
14043,0,3,16
14044,0,3,24
14045,0,3,51
14046,0,3,51
14047,0,3,24
14048,0,3,34
14049,0,3,16
14050,0,0,7
14051,0,3,24
14052,0,3,51
14053,0,1,10
14054,0,3,24
14055,0,0,21
14056,0,3,51
14057,0,2,1
14058,0,0,48
14059,0,1,31
14060,0,2,24
14061,0,3,51
14062,0,1,6
14063,0,2,52
14064,0,2,47
14065,0,3,34
14066,0,3,14
14067,0,3,45
14068,0,2,35
14069,0,0,7
14070,0,1,22
14071,0,3,13
14072,0,3,34
14073,0,3,14
14074,0,3,34
14075,0,3,14
14076,0,0,38
14077,0,2,38
14078,0,2,39
14079,0,0,23
14080,0,0,11
14081,0,3,24
14082,0,3,16
14083,0,1,24
14084,0,2,14
14085,0,2,5
14086,0,3,27
14087,0,3,45
14088,0,3,24
14089,0,3,34
14090,0,2,1
14091,0,3,34
14092,0,0,38
14093,0,3,51
14094,0,1,4
14095,0,1,39
14096,0,2,1
14097,0,3,14
14098,0,3,51
14099,0,1,6
14100,0,3,22
14101,0,0,3
14102,0,0,26
14103,0,3,52
14104,0,3,45
14105,0,0,30
14107,0,2,24
14108,0,3,24
14109,0,0,42
14110,0,1,6
14111,0,2,33
14112,0,3,51
14113,0,0,38
14114,0,3,51
14115,0,0,52
14116,0,3,24
14117,0,3,16
14118,0,1,27
14119,0,1,25
14120,0,1,24
14121,0,0,21
14122,0,2,34
14123,0,2,33
14124,0,3,14
14125,0,3,24
14126,0,2,38
14127,0,2,38
14128,0,3,16
14129,0,3,34
14130,0,3,14
14131,0,3,51
14132,0,3,51
14133,0,0,20
14134,0,0,38
14135,0,3,24
14136,0,1,26
14137,0,3,24
14138,0,1,38
14139,0,3,24
14140,0,1,22
14141,0,3,13
14142,0,3,34
14143,0,3,16
14144,0,3,43
14145,0,1,13
14146,0,1,24
14147,0,3,45
14148,0,3,51
14149,0,3,27
14150,0,3,51
14151,0,1,24
14152,0,1,14
14153,0,3,51
14154,0,3,51
14155,0,0,22
14156,0,3,16
14157,0,2,3
14158,0,0,39
14159,0,0,38
14160,0,3,24
14161,0,3,24
14162,0,3,24
14163,0,2,24
14164,0,3,45
14165,0,3,14
14166,0,2,51
14167,0,1,2
14168,0,3,24
14169,0,1,19
14170,0,0,30
14171,0,0,7
14172,0,2,13
14173,0,1,8
14174,0,3,24
14175,0,3,45
14176,0,3,45
14177,0,1,27
14178,0,0,19
14179,0,1,38
14180,0,2,38
14181,0,1,22
14182,0,3,14
14183,0,3,14
14184,0,2,31
14185,0,0,23
14186,0,3,51
14187,0,1,31
14188,0,3,51
14189,0,0,45
14190,0,1,24
14191,0,3,24
14192,0,0,20
14193,0,0,43
14194,0,3,51
14195,0,1,51
14196,0,3,52
14197,0,1,13
14198,0,1,52
14199,0,1,13
14200,0,1,46
14201,0,1,22
14202,0,0,24
14203,0,3,16
14204,0,0,35
14205,0,3,34
14206,0,0,48
14207,0,0,31
14208,0,3,14
14209,0,3,24
14210,0,3,34
14211,0,1,27
14212,0,2,1
14213,0,1,35
14214,0,3,24
14215,0,3,27
14216,0,0,37
14217,0,3,43
14218,0,3,14
14219,0,3,45
14220,0,2,27
14221,0,3,24
14222,0,3,14
14223,0,3,34
14224,0,3,13
14225,0,1,7
14226,0,0,22
14227,0,3,51
14228,0,3,51
14229,0,2,24
14230,0,3,16
14231,0,2,51
14232,0,0,41
14233,0,0,19
14234,0,3,13
14235,0,1,13
14236,0,3,51
14237,0,3,27
14238,0,1,24
14239,0,3,14
14240,0,2,52
14241,0,3,24
14242,0,1,24
14243,0,2,28
14244,0,3,24
14245,0,1,33
14246,0,3,24
14247,0,1,24
14248,0,0,47
14249,0,0,24
14250,0,3,45
14251,0,1,21
14252,0,3,45
14253,0,2,46
14254,0,3,1
14255,0,2,24
14256,0,3,27
14257,0,3,24
14258,0,2,34
14259,0,3,45
14260,0,2,50
14261,0,3,45
14262,0,1,23
14263,0,2,1
14264,0,3,51
14265,0,3,34
14266,0,3,52
14267,0,3,14
14268,0,3,29
14269,0,3,51
14270,0,1,17
14271,0,3,16
14272,0,3,51
14273,0,3,51
14274,0,3,24
14275,0,0,9
14276,0,3,14
14277,0,3,52
14278,0,1,43
14279,0,1,13
14280,0,3,34
14281,0,3,24
14282,0,2,31
14283,0,0,38
14284,0,1,24
14285,0,1,5
14286,0,0,22
14287,0,1,6
14288,0,1,33
14289,0,0,30
14290,0,3,51
14291,0,0,10
14292,0,0,26
14293,0,3,52
14294,0,1,50
14295,0,0,23
14296,0,3,16
14297,0,1,15
14298,0,2,52
14299,0,1,38
14300,0,3,16
14301,0,1,27
14302,0,1,27
14303,0,0,24
14304,0,1,38
14305,0,2,50
14306,0,0,38
14307,0,2,13
14308,0,0,10
14309,0,3,14
14310,0,3,45
14311,0,3,34
14312,0,3,34
14313,0,3,52
14314,0,3,24
14315,0,3,16
14316,0,3,16
14317,0,3,51
14318,0,1,7
14319,0,3,34
14320,0,3,51
14321,0,1,19
14322,0,3,16
14323,0,3,13
14324,0,3,24
14325,0,3,16
14326,0,2,24
14327,0,0,38
14328,0,0,3
14329,0,3,52
14330,0,0,20
14331,0,3,51
14332,0,0,47
14333,0,1,6
14334,0,3,16
14335,0,0,24
14336,0,3,14
14337,0,2,28
14338,0,3,12
14339,0,3,13
14340,0,3,45
14341,0,3,51
14342,0,1,10
14343,0,0,22
14344,0,3,51
14345,0,2,52
14346,0,3,50
14347,0,3,27
14348,0,3,16
14349,0,1,27
14350,0,3,51
14351,0,3,51
14352,0,3,51
14353,0,0,22
14354,0,3,51
14355,0,1,8
14356,0,3,24
14357,0,3,51
14358,0,3,52
14359,0,3,16
14360,0,0,20
14361,0,0,45
14362,0,2,38
14363,0,2,50
14364,0,1,9
14365,0,0,20
14366,0,3,14
14367,0,0,14
14368,0,3,24
14369,0,3,24
14370,0,2,52
14371,0,1,49
14372,0,1,16
14373,0,0,9
14374,0,3,34
14375,0,1,38
14376,0,1,42
14377,0,2,14
14378,0,3,34
14379,0,3,51
14380,0,0,44
14381,0,0,24
14382,0,1,10
14383,0,3,38
14384,0,3,34
14385,0,3,45
14386,0,0,45
14387,0,3,52
14388,0,3,51
14389,0,1,31
14390,0,3,51
14391,0,3,16
14392,0,3,34
14393,0,3,51
14394,0,1,5
14395,0,1,24
14396,0,1,20
14397,0,0,23
14398,0,2,52
14399,0,3,52
14400,0,1,24
14401,0,3,51
14402,0,1,33
14403,0,3,14
14404,0,3,52
14405,0,0,26
14406,0,0,2
14407,0,1,24
14408,0,1,41
14409,0,2,13
14410,0,1,24
14412,0,0,14
14413,0,3,52
14414,0,3,34
14415,0,1,24
14416,0,3,45
14417,0,2,1
14418,0,3,45
14419,0,3,14
14420,0,3,34
